block,style,default_uid,style_uid,word_index,word,phone_index,phone,default_start,default_end,style_start,style_end,default_duration,style_duration,log_duration_ratio,phone_class,default_relative_db,default_f0,default_asr_3408,default_internal_asr_3408,default_emotion_3408,default_internal_emotion_3408,default_intent_3408_last,default_internal_intent_3408_last,default_speaker_count_3408_last,default_internal_speaker_count_3408_last,default_emotion_3407,default_internal_emotion_3407,default_emotion_3409,default_internal_emotion_3409,style_relative_db,style_f0,style_asr_3408,style_internal_asr_3408,style_emotion_3408,style_internal_emotion_3408,style_intent_3408_last,style_internal_intent_3408_last,style_speaker_count_3408_last,style_internal_speaker_count_3408_last,style_emotion_3407,style_internal_emotion_3407,style_emotion_3409,style_internal_emotion_3409
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,4,walk,2,K,2.13,2.27,2.59,2.72,0.14000000000000012,0.13000000000000034,-0.07410797215372017,stop/affricate,-9.533095792664293,477.6165773018936,2,1,1,1,2,1,0,0,1,1,1,0,-13.820305034897025,212.77667013846596,1,1,1,1,1,0,0,0,1,0,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,5,two,0,T,2.32,2.39,2.72,2.78,0.07000000000000028,0.05999999999999961,-0.15415067982726885,stop/affricate,-14.657134606902872,,1,0,1,0,1,0,1,0,1,0,1,0,-13.621022114909938,224.52477834120387,1,0,1,0,1,0,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,5,two,1,UW1,2.39,2.49,2.78,2.86,0.10000000000000009,0.08000000000000007,-0.2231435513142097,vowel,1.1059408539179723,323.5347219708683,2,1,0,0,1,0,0,0,1,0,0,0,-1.248664152021157,224.38702761789676,1,1,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,6,moons,0,M,2.49,2.61,2.86,2.97,0.11999999999999966,0.11000000000000032,-0.087011376989624,sonorant,0.7560726922211449,271.14566713634724,1,0,1,0,1,0,0,0,1,0,1,0,0.3267904938814247,214.3346631416912,2,0,1,0,1,0,0,0,2,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,6,moons,1,UW1,2.61,2.79,2.97,3.12,0.18000000000000016,0.1499999999999999,-0.18232155679395604,vowel,-1.1796692556136608,239.27113814343642,2,2,1,1,2,2,1,0,1,1,1,1,0.4286947699003707,216.04618151041421,2,2,1,1,1,1,1,0,1,1,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,6,moons,2,N,2.79,2.86,3.12,3.21,0.06999999999999984,0.08999999999999986,0.25131442828090683,sonorant,-4.411236641126754,198.44312945745625,1,0,1,1,1,0,0,0,1,0,1,1,0.21409807711192658,200.23643933177394,2,1,1,1,2,1,0,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,6,moons,3,Z,2.86,2.93,3.21,3.35,0.07000000000000028,0.14000000000000012,0.6931471805599421,fricative,-10.11489194488716,214.0232263855646,0,0,0,0,0,0,1,0,0,0,0,0,-3.8510910474842843,166.29715641836017,1,1,1,1,1,1,0,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,7,are,0,AA1,2.93,3.02,3.35,3.48,0.08999999999999986,0.1299999999999999,0.3677247801253181,vowel,-9.479221625871533,,1,1,0,0,0,0,1,1,0,0,0,0,-0.7905448135340534,186.1866172389939,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,7,are,1,R,3.02,3.09,3.48,3.6,0.06999999999999984,0.1200000000000001,0.5389965007326902,sonorant,-0.2813121977709121,237.28315354698313,2,0,0,0,0,0,0,0,0,0,0,0,0.19147161447160568,208.9085262414074,2,1,1,0,2,1,0,0,1,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,8,similar,0,S,3.09,3.23,3.6,3.76,0.14000000000000012,0.1599999999999997,0.13353139262451985,fricative,-2.813124327940202,221.9545063282435,1,0,2,0,2,0,1,0,2,0,2,0,-7.3169011079271,192.93738340790287,1,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,8,similar,1,IH1,3.23,3.29,3.76,3.84,0.06000000000000005,0.08000000000000007,0.28768207245178085,vowel,-2.038434334170058,451.8873985447476,1,0,0,0,0,0,0,0,0,0,0,0,-1.0870692049773216,221.28269548772607,2,0,1,0,2,0,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,8,similar,2,M,3.29,3.35,3.84,3.91,0.06000000000000005,0.07000000000000028,0.1541506798272614,sonorant,-2.2913791920682307,391.56583354532154,1,0,2,0,1,0,1,0,1,0,1,0,-0.02424444568826794,209.76645601021204,1,0,1,0,1,0,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,8,similar,3,AH0,3.35,3.44,3.91,4.05,0.08999999999999986,0.13999999999999968,0.4418327522790385,vowel,-2.4967003561660266,195.60017051105467,1,1,1,1,1,1,0,0,1,1,1,1,-2.6491779446520547,187.98155725941234,2,2,2,1,2,1,1,0,2,1,2,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,8,similar,4,L,3.44,3.48,4.05,4.08,0.040000000000000036,0.03000000000000025,-0.2876820724517735,sonorant,-6.7095159468177386,175.19120131855718,1,0,1,0,1,0,1,0,1,0,0,0,-9.673571641919647,202.77794899403747,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,sad,ex04_default_00183,ex04_sad_00183,8,similar,5,ER0,3.48,3.67,4.08,4.32,0.18999999999999995,0.2400000000000002,0.23361485118150632,vowel,-16.382462348933092,157.69867241236807,1,1,0,0,1,1,0,0,1,1,0,0,-8.840837554515957,181.18182017061406,1,1,1,1,1,1,0,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,0,the,0,DH,0.15,0.24,0.13,0.19,0.09,0.06,-0.40546510810816444,fricative,-6.443252044700282,246.18538003682966,1,0,1,0,1,0,0,0,1,0,1,0,-13.023376694669185,211.21267446899907,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,0,the,1,AH0,0.24,0.3,0.19,0.37,0.06,0.18,1.0986122886681098,vowel,3.251578104335141,303.5619240339879,1,0,0,0,0,0,0,0,0,0,0,0,-1.7570619499796667,220.52813659707974,2,2,1,1,1,1,0,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,1,son,0,S,0.3,0.44,0.37,0.53,0.14,0.16000000000000003,0.13353139262452277,fricative,-5.560000087994974,329.68375611509765,1,0,0,0,1,0,0,0,0,0,0,0,-7.865850029318716,190.80306257323554,1,0,0,0,1,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,1,son,1,AH1,0.44,0.57,0.53,0.71,0.12999999999999995,0.17999999999999994,0.32542240043462795,vowel,5.838309933257921,349.8835730991975,3,1,1,0,2,1,1,0,1,0,1,0,2.63736380149263,292.6146774635089,3,2,1,0,2,1,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,1,son,2,N,0.57,0.6,0.71,0.82,0.030000000000000027,0.10999999999999999,1.2992829841302598,sonorant,3.3961514451180657,445.4454316061395,0,0,0,0,0,0,0,0,0,0,0,0,0.6647911039810912,300.0144957730903,1,0,0,0,1,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,2,allegiant,0,AH0,0.88,0.96,0.82,0.99,0.07999999999999996,0.17000000000000004,0.753771802376381,vowel,3.979737081579522,322.5401545055794,2,1,0,0,0,0,1,0,0,0,0,0,-0.19423148422841574,233.21644918642187,3,3,0,0,1,1,0,0,1,1,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,2,allegiant,1,L,0.96,1.07,0.99,1.13,0.1100000000000001,0.1399999999999999,0.2411620568168865,sonorant,0.9636594099220324,305.4586332663969,2,0,1,0,1,0,1,0,1,0,2,0,-1.2788343029216818,232.9960169904947,2,1,1,1,1,1,1,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,2,allegiant,2,IY1,1.07,1.18,1.13,1.25,0.10999999999999988,0.1200000000000001,0.08701137698963173,vowel,5.038985361412379,375.2108869828534,1,1,0,0,1,0,0,0,0,0,1,0,-0.23679613845927638,259.24552396026354,1,1,1,0,1,1,0,0,1,0,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,2,allegiant,3,JH,1.18,1.28,1.25,1.34,0.10000000000000009,0.09000000000000008,-0.10536051565782628,stop/affricate,-10.514514455301862,255.05478049996782,1,0,1,0,1,0,1,0,1,0,1,0,-6.1002575282268,207.83184270821823,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,2,allegiant,4,AH0,1.28,1.38,1.34,1.46,0.09999999999999987,0.11999999999999988,0.18232155679395495,vowel,-2.7870200250062545,219.21605170529506,1,1,0,0,1,1,0,0,0,0,1,0,-0.5755452217267651,245.9123930403028,2,0,1,0,2,0,1,0,1,0,2,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,2,allegiant,5,N,1.38,1.42,1.46,1.54,0.040000000000000036,0.08000000000000007,0.6931471805599453,sonorant,-8.491445209817147,255.53062181760768,1,0,0,0,0,0,0,0,0,0,0,0,-2.6083442551463296,234.42459755259551,1,0,1,1,0,0,0,0,1,0,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,2,allegiant,6,T,1.42,1.5,1.54,1.59,0.08000000000000007,0.050000000000000044,-0.4700036292457356,stop/affricate,-17.34883211940634,265.5014306624969,0,0,0,0,0,0,0,0,0,0,0,0,-16.740515411633496,202.65872915455242,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,3,and,0,AE1,1.67,1.77,1.64,1.8,0.10000000000000009,0.16000000000000014,0.47000362924573563,vowel,-2.9020926088862655,262.591480870162,2,1,0,0,0,0,1,1,0,0,0,0,-3.470159491100024,210.5714400033929,2,1,0,0,1,1,1,1,1,1,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,3,and,1,N,1.77,1.82,1.8,1.88,0.050000000000000044,0.07999999999999985,0.47000362924573286,sonorant,0.2108033262847767,257.3130499168902,1,0,0,0,0,0,0,0,0,0,0,0,-1.1874923012256984,204.4832276038859,1,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,3,and,2,D,1.82,1.86,1.88,1.92,0.040000000000000036,0.040000000000000036,0.0,stop/affricate,-0.8338601414996796,248.10939168381083,0,0,1,0,1,0,0,0,1,0,1,0,-4.93847656551527,193.68365719466817,0,0,1,0,1,0,0,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,4,walk,0,W,1.86,2.04,1.92,2.08,0.17999999999999994,0.16000000000000014,-0.11778303565638226,sonorant,-0.9005108220218498,241.51100839201737,1,0,1,0,1,0,0,0,1,0,1,0,-2.9077544009585212,198.63497595032823,1,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,4,walk,1,AA1,2.04,2.13,2.08,2.2,0.08999999999999986,0.1200000000000001,0.28768207245178334,vowel,9.427155635991923,367.77209206737,1,1,0,0,1,1,1,0,0,0,0,0,6.622739288929184,247.83132263259847,3,1,2,0,2,1,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,4,walk,2,K,2.13,2.27,2.2,2.31,0.14000000000000012,0.10999999999999988,-0.24116205681689007,stop/affricate,-9.533095792664293,477.6165773018936,2,1,1,1,2,1,0,0,1,1,1,0,-16.043077861021235,571.2307738240803,1,0,1,0,1,0,0,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,5,two,0,T,2.32,2.39,2.31,2.39,0.07000000000000028,0.08000000000000007,0.13353139262451946,stop/affricate,-14.657134606902872,,1,0,1,0,1,0,1,0,1,0,1,0,-17.25361008089138,250.5776336763099,1,1,1,1,1,1,1,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,5,two,1,UW1,2.39,2.49,2.39,2.48,0.10000000000000009,0.08999999999999986,-0.10536051565782874,vowel,1.1059408539179723,323.5347219708683,2,1,0,0,1,0,0,0,1,0,0,0,-2.5691446591952722,241.81575220348958,2,1,0,0,1,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,6,moons,0,M,2.49,2.61,2.48,2.59,0.11999999999999966,0.10999999999999988,-0.08701137698962812,sonorant,0.7560726922211449,271.14566713634724,1,0,1,0,1,0,0,0,1,0,1,0,-0.0032096275064048955,224.02708156621313,1,0,1,0,1,0,0,0,2,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,6,moons,1,UW1,2.61,2.79,2.59,2.76,0.18000000000000016,0.16999999999999993,-0.057158413839949934,vowel,-1.1796692556136608,239.27113814343642,2,2,1,1,2,2,1,0,1,1,1,1,0.07952314790577383,238.63199479919373,2,2,1,1,2,2,1,0,1,1,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,6,moons,2,N,2.79,2.86,2.76,2.85,0.06999999999999984,0.0900000000000003,0.25131442828091166,sonorant,-4.411236641126754,198.44312945745625,1,0,1,1,1,0,0,0,1,0,1,1,0.7877367870842182,254.84696297115482,1,0,1,1,1,0,1,0,1,0,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,6,moons,3,Z,2.86,2.93,2.85,2.92,0.07000000000000028,0.06999999999999984,-6.328271240363412e-15,fricative,-10.11489194488716,214.0232263855646,0,0,0,0,0,0,1,0,0,0,0,0,-6.9047890828004075,223.4900256620016,1,0,1,0,1,0,0,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,7,are,0,AA1,2.93,3.02,2.92,3.02,0.08999999999999986,0.10000000000000009,0.10536051565782874,vowel,-9.479221625871533,,1,1,0,0,0,0,1,1,0,0,0,0,-0.9868809821268594,241.44296540001454,0,0,0,0,0,0,1,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,7,are,1,R,3.02,3.09,3.02,3.21,0.06999999999999984,0.18999999999999995,0.9985288301111291,sonorant,-0.2813121977709121,237.28315354698313,2,0,0,0,0,0,0,0,0,0,0,0,-0.6589036192111217,190.51842140802356,2,2,1,1,2,2,0,0,1,1,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,8,similar,0,S,3.09,3.23,3.21,3.47,0.14000000000000012,0.26000000000000023,0.6190392084062235,fricative,-2.813124327940202,221.9545063282435,1,0,2,0,2,0,1,0,2,0,2,0,-11.154833550027082,176.93844649114175,1,0,1,0,1,0,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,8,similar,1,IH1,3.23,3.29,3.47,3.55,0.06000000000000005,0.07999999999999963,0.28768207245177535,vowel,-2.038434334170058,451.8873985447476,1,0,0,0,0,0,0,0,0,0,0,0,-4.410289973571364,303.45600662520735,1,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,8,similar,2,M,3.29,3.35,3.55,3.61,0.06000000000000005,0.06000000000000005,0.0,sonorant,-2.2913791920682307,391.56583354532154,1,0,2,0,1,0,1,0,1,0,1,0,-1.4468258717070008,263.22677216849604,1,0,1,0,1,0,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,8,similar,3,AH0,3.35,3.44,3.61,3.7,0.08999999999999986,0.0900000000000003,4.884981308350677e-15,vowel,-2.4967003561660266,195.60017051105467,1,1,1,1,1,1,0,0,1,1,1,1,-2.880455969372218,175.881468247656,1,1,1,1,1,1,0,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,8,similar,4,L,3.44,3.48,3.7,3.76,0.040000000000000036,0.05999999999999961,0.405465108108157,sonorant,-6.7095159468177386,175.19120131855718,1,0,1,0,1,0,1,0,1,0,0,0,-5.805868100844069,160.8663799169957,1,0,1,0,1,0,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,confused,ex04_default_00183,ex04_confused_00183,8,similar,5,ER0,3.48,3.67,3.76,4.01,0.18999999999999995,0.25,0.2744368457017605,vowel,-16.382462348933092,157.69867241236807,1,1,0,0,1,1,0,0,1,1,0,0,-9.849036176817739,80.56377120614505,1,1,0,0,1,1,0,0,1,1,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,0,the,0,DH,0.15,0.24,0.17,0.2,0.09,0.03,-1.0986122886681098,fricative,-6.443252044700282,246.18538003682966,1,0,1,0,1,0,0,0,1,0,1,0,-1.5767473811580004,587.1119357148776,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,0,the,1,AH0,0.24,0.3,0.2,0.29,0.06,0.08999999999999997,0.4054651081081641,vowel,3.251578104335141,303.5619240339879,1,0,0,0,0,0,0,0,0,0,0,0,4.452521576029618,453.3908627267183,2,0,1,0,1,0,0,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,1,son,0,S,0.3,0.44,0.29,0.49,0.14,0.2,0.3566749439387324,fricative,-5.560000087994974,329.68375611509765,1,0,0,0,1,0,0,0,0,0,0,0,2.8351321182831883,469.5091663427651,2,1,1,0,2,1,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,1,son,1,AH1,0.44,0.57,0.49,0.64,0.12999999999999995,0.15000000000000002,0.14310084364067382,vowel,5.838309933257921,349.8835730991975,3,1,1,0,2,1,1,0,1,0,1,0,-0.6104655918268945,447.5768942329682,2,2,0,0,1,1,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,1,son,2,N,0.57,0.6,0.64,0.8,0.030000000000000027,0.16000000000000003,1.673976433571671,sonorant,3.3961514451180657,445.4454316061395,0,0,0,0,0,0,0,0,0,0,0,0,-11.504796819072126,,1,0,0,0,1,0,0,0,1,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,2,allegiant,0,AH0,0.88,0.96,1.05,1.21,0.07999999999999996,0.15999999999999992,0.6931471805599453,vowel,3.979737081579522,322.5401545055794,2,1,0,0,0,0,1,0,0,0,0,0,-1.8586892597480817,,3,2,1,1,0,0,1,1,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,2,allegiant,1,L,0.96,1.07,1.21,1.28,0.1100000000000001,0.07000000000000006,-0.45198512374305727,sonorant,0.9636594099220324,305.4586332663969,2,0,1,0,1,0,1,0,1,0,2,0,-4.497052699269087,497.6512797354289,1,0,1,0,1,0,1,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,2,allegiant,2,IY1,1.07,1.18,1.28,1.38,0.10999999999999988,0.09999999999999987,-0.09531017980432502,vowel,5.038985361412379,375.2108869828534,1,1,0,0,1,0,0,0,0,0,1,0,-5.513110466065338,522.853979006328,1,1,0,0,1,0,0,0,0,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,2,allegiant,3,JH,1.18,1.28,1.38,1.51,0.10000000000000009,0.13000000000000012,0.26236426446749106,stop/affricate,-10.514514455301862,255.05478049996782,1,0,1,0,1,0,1,0,1,0,1,0,2.107748111686666,522.6981198509116,1,0,2,0,1,0,1,0,2,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,2,allegiant,4,AH0,1.28,1.38,1.51,1.58,0.09999999999999987,0.07000000000000006,-0.3566749439387302,vowel,-2.7870200250062545,219.21605170529506,1,1,0,0,1,1,0,0,0,0,1,0,-2.293540733814472,,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,2,allegiant,5,N,1.38,1.42,1.58,1.61,0.040000000000000036,0.030000000000000027,-0.2876820724517809,sonorant,-8.491445209817147,255.53062181760768,1,0,0,0,0,0,0,0,0,0,0,0,-9.305354980788977,,1,0,0,0,1,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,2,allegiant,6,T,1.42,1.5,1.61,1.7,0.08000000000000007,0.08999999999999986,0.11778303565638108,stop/affricate,-17.34883211940634,265.5014306624969,0,0,0,0,0,0,0,0,0,0,0,0,-1.3432387931475946,579.0344369290369,1,0,1,0,0,0,0,0,1,0,1,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,3,and,0,AE1,1.67,1.77,1.79,1.83,0.10000000000000009,0.040000000000000036,-0.916290731874155,vowel,-2.9020926088862655,262.591480870162,2,1,0,0,0,0,1,1,0,0,0,0,-4.737753106223215,,1,0,0,0,1,0,1,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,3,and,1,N,1.77,1.82,1.83,1.87,0.050000000000000044,0.040000000000000036,-0.2231435513142097,sonorant,0.2108033262847767,257.3130499168902,1,0,0,0,0,0,0,0,0,0,0,0,-1.0004777529518591,,1,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,3,and,2,D,1.82,1.86,1.87,1.95,0.040000000000000036,0.07999999999999985,0.6931471805599425,stop/affricate,-0.8338601414996796,248.10939168381083,0,0,1,0,1,0,0,0,1,0,1,0,-2.4856664412916247,,1,0,1,1,1,1,0,0,1,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,4,walk,0,W,1.86,2.04,1.95,2.09,0.17999999999999994,0.1399999999999999,-0.2513144282809065,sonorant,-0.9005108220218498,241.51100839201737,1,0,1,0,1,0,0,0,1,0,1,0,-13.360278588946963,,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,4,walk,1,AA1,2.04,2.13,2.09,2.25,0.08999999999999986,0.16000000000000014,0.5753641449035642,vowel,9.427155635991923,367.77209206737,1,1,0,0,1,1,1,0,0,0,0,0,-0.5705983943086295,507.1233051363452,3,1,1,0,2,1,1,1,1,0,2,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,4,walk,2,K,2.13,2.27,2.25,2.4,0.14000000000000012,0.1499999999999999,0.06899287148694998,stop/affricate,-9.533095792664293,477.6165773018936,2,1,1,1,2,1,0,0,1,1,1,0,5.006819345599975,430.1348064669817,2,1,1,0,1,0,0,0,1,0,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,5,two,0,T,2.32,2.39,2.4,2.6,0.07000000000000028,0.20000000000000018,1.0498221244986745,stop/affricate,-14.657134606902872,,1,0,1,0,1,0,1,0,1,0,1,0,3.1218887901287227,502.82445091316833,3,2,1,1,2,1,1,1,2,1,1,1
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,5,two,1,UW1,2.39,2.49,2.6,2.64,0.10000000000000009,0.040000000000000036,-0.916290731874155,vowel,1.1059408539179723,323.5347219708683,2,1,0,0,1,0,0,0,1,0,0,0,-4.776805642327841,,0,0,0,0,0,0,0,0,0,0,0,0
ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,whisper,ex04_default_00183,ex04_whisper_00183,6,moons,0,M,2.49,2.61,2.81,2.84,0.11999999999999966,0.029999999999999805,-1.3862943611198943,sonorant,0.7560726922211449,271.14566713634724,1,0,1,0,1,0,0,0,1,0,1,0,-9.17980260741724,,0,0,1,0,0,0,0,0,0,0,0,0
